Id,Contact__c,Case__c,Name,CreatedDate,NPS_Score__c,Additional_Comments__c,NPS_Formula__c,CES_Score__c,What_can_SAI_make_easier_for_you__c,Post_Chat_Score__c
a3I0W000001ePI7UAM,003d000003Dnwx6AAB,5000W00001IBkAbQAL,GetFeedback Survey Response: Net Promoter Score,12/1/2018 17:26,10,Fast response and exact answer.  Thanks!,1,,,
a3I0W000001iw84UAA,0030W00003XounlQAB,5000W00001THOqcQAH,GetFeedback Survey Response: Net Promoter Score,8/27/2019 4:50,8,,0,2,Have chat open  longer time,
a3I0W000001iw89UAA,0030W00003gLYP4QAO,5000W00001THF48QAH,GetFeedback Survey Response: Net Promoter Score,8/27/2019 5:57,7,"No, thanks :)",0,7,Nothing :),
a3I0W000001iw8EUAQ,0030W00003WeSD8QAN,5000W00001THKj3QAH,GetFeedback Survey Response: Net Promoter Score,8/27/2019 7:27,10,,1,7,,
a3I0W000001iw8JUAQ,0030W00003Zl5oiQAB,5000W00001THP8CQAX,GetFeedback Survey Response: Net Promoter Score,8/27/2019 12:07,10,,1,7,"They were very supportive, no suggestions at this time",
a3I0W000001iw8OUAQ,0030W00003h7y7NQAQ,5000W00001THPiFQAX,GetFeedback Survey Response: Net Promoter Score,8/27/2019 12:52,8,,0,6,I was handled,
a3I0W000001iw8TUAQ,0030W00003YwOdjQAF,5000W00001THFXeQAP,GetFeedback Survey Response: Net Promoter Score,8/27/2019 14:00,10,Very friendly and professional support,1,7,,
a3I0W000001iw8YUAQ,0030W00003cguKqQAI,5000W00001THGRSQA5,GetFeedback Survey Response: Net Promoter Score,8/27/2019 14:21,10,,1,6,"The response time could be better, but currently, it's perfectly effective.",
a3I0W000001iw8iUAA,0030W00003UEX50QAH,5000W00001THISEQA5,GetFeedback Survey Response: Net Promoter Score,8/27/2019 14:58,10,,1,6,"Could SAI streamline the license transfer process? It appears to be a two-step process requiring some manual intervention, which left me with additional questions.  However, I was lucky to have received an excellent support.  Kudos to Erica and team.  Thank you.",
a3I0W000001iw9HUAQ,003d000002OXv7VAAT,5000W00001THP0wQAH,GetFeedback Survey Response: Net Promoter Score,8/27/2019 18:06,9,,1,5,,
a3I0W000001iw9RUAQ,0030W00003N5UHqQAN,5000W00001THDZJQA5,GetFeedback Survey Response: Net Promoter Score,8/27/2019 19:19,9,,1,7,it was fast and acurate. Continue like this and thanks a lot.,
a3I0W000001iwCGUAY,0030W00003ZmhPQQAZ,5000W00001THOLZQA5,GetFeedback Survey Response: Net Promoter Score,8/28/2019 9:59,10,,1,6,They were very responsive and helpful.,
a3I0W000001iwE2UAI,003d000002erXwOAAU,5000W00001THSAaQAP,GetFeedback Survey Response: Net Promoter Score,8/29/2019 11:39,9,,1,7,,
a3I0W000001iwE7UAI,0030W00003h7GR3QAM,5000W00001THQDrQAP,GetFeedback Survey Response: Net Promoter Score,8/29/2019 12:11,4,,-1,5,Fix the bugs and respond sooner.,
a3I0W000001iwECUAY,0030W00003TOwUyQAL,5000W00001THRGrQAP,GetFeedback Survey Response: Net Promoter Score,8/29/2019 13:05,10,Scaled Agile response was very effective and quick,1,7,it was handled perfectly,
a3I0W000001iwEHUAY,0030W00003h9G3kQAE,5000W00001THSNjQAP,GetFeedback Survey Response: Net Promoter Score,8/29/2019 13:35,10,,1,7,it was handle satifactorily,
a3I0W000001iwEMUAY,0030W00003TO8IBQA1,5000W00001THPWOQA5,GetFeedback Survey Response: Net Promoter Score,8/29/2019 14:20,10,,1,7,,
a3I0W000001iwFFUAY,0030W00003h8bNNQAY,5000W00001THQgKQAX,GetFeedback Survey Response: Net Promoter Score,8/29/2019 17:01,8,,0,7,All Fine,
a3I0W000001iwFoUAI,003d000003JuHdzAAF,5000W00001THTKlQAP,GetFeedback Survey Response: Net Promoter Score,8/29/2019 17:51,7,"""How likely"" question is kinda useless, because for SAI specific questions, there is no other place to go, so, of course I will send people there.  I know it is an NPS question, but that question only makes sense when there is someplace else to go for the answer.",0,5,"Not have broken links, or make the information available on the website.  Looking for iSPCT information.",
a3I0W000001iwFtUAI,0030W00003gMcFiQAK,5000W00001THQabQAH,GetFeedback Survey Response: Net Promoter Score,8/29/2019 18:43,5,,-1,2,refund the purchase of the retake.,
a3I0W000001iwFyUAI,003d000002esl7ZAAQ,5000W00001THSMbQAP,GetFeedback Survey Response: Net Promoter Score,8/29/2019 19:18,10,,1,4,,
a3I0W000001iwG3UAI,0030W00003aj5woQAA,5000W00001THTyCQAX,GetFeedback Survey Response: Net Promoter Score,8/29/2019 20:16,9,,1,7,,
a3I0W000001iwG8UAI,0030W00003gMg0wQAC,5000W00001THSgqQAH,GetFeedback Survey Response: Net Promoter Score,8/29/2019 21:36,10,,1,7,,
a3I0W000001iwGDUAY,0030W00003fmiIxQAI,5000W00001THT2wQAH,GetFeedback Survey Response: Net Promoter Score,8/29/2019 21:40,10,Thanks again for your superb customer service Josh K.,1,7,"Nothing. You guys are doing amazing. Josh K replied very promptly with full understanding of the situation, positivity, and eagerness to help. Thanks Josh!",
a3I0W000001iwGIUAY,003d000002OXuouAAD,5000W00001THRInQAP,GetFeedback Survey Response: Net Promoter Score,8/29/2019 22:23,10,nope,1,7,nothing. they are great!,
a3I0W000001iwGNUAY,0030W00003h7U8nQAE,5000W00001THTCXQA5,GetFeedback Survey Response: Net Promoter Score,8/29/2019 22:54,9,,1,7,I was disappointed that my account was either not setup right or timed out before I got around to using it.   This was initial setup after taking training.   I don't remember the welcome saying there was a time limit.     The password was reset and I was in business.... albeit it took a business day.,
a3I0W000001iwGSUAY,003d000002aTdVXAA0,5000W00001THUdKQAX,GetFeedback Survey Response: Net Promoter Score,8/30/2019 4:44,9,,1,6,,
a3I0W000001iwGXUAY,003d000002aTXOIAA4,5000W00001THRj5QAH,GetFeedback Survey Response: Net Promoter Score,8/30/2019 5:03,9,,1,6,much more transparent info at the first time,
a3I0W000001iwGcUAI,003d000002qMfmjAAC,5000W00001THUg9QAH,GetFeedback Survey Response: Net Promoter Score,8/30/2019 6:15,10,,1,7,,
a3I0W000001iwGhUAI,0030W00003fnNSBQA2,5000W00001THU1zQAH,GetFeedback Survey Response: Net Promoter Score,8/30/2019 9:03,7,,0,5,,
a3I0W000001iwGmUAI,0030W00003h7NASQA2,5000W00001THUw7QAH,GetFeedback Survey Response: Net Promoter Score,8/30/2019 15:29,10,,1,7,,
a3I0W000001iwGrUAI,0030W00003gLobQQAS,5000W00001TH9LRQA1,GetFeedback Survey Response: Net Promoter Score,8/30/2019 16:35,9,,1,7,,
a3I0W000001iwGwUAI,0030W00003Xn1pWQAR,5000W00001THV4VQAX,GetFeedback Survey Response: Net Promoter Score,8/30/2019 17:42,10,,1,7,A very prompt response to my issue and immediate action!!,
a3I0W000001iwL9UAI,0030W00003hA8TUQA0,5000W00001THUrvQAH,GetFeedback Survey Response: Net Promoter Score,8/30/2019 19:00,10,No,1,7,Its perfect,
a3I0W000001iwLEUAY,0030W00003fn9izQAA,5000W00001THRzSQAX,GetFeedback Survey Response: Net Promoter Score,8/30/2019 19:40,9,,1,6,,
a3I0W000001iwLJUAY,0030W00003hA4wpQAC,5000W00001THTGoQAP,GetFeedback Survey Response: Net Promoter Score,8/30/2019 20:05,10,,1,7,,
a3I0W000001iwLOUAY,0030W00003hANENQA4,5000W00001THWmeQAH,GetFeedback Survey Response: Net Promoter Score,8/30/2019 21:01,9,,1,7,,
a3I0W000001iwLTUAY,0030W00003XoIphQAF,5000W00001THWDoQAP,GetFeedback Survey Response: Net Promoter Score,8/30/2019 21:41,10,,1,7,,
a3I0W000001iwLYUAY,003d000002aTdaWAAS,5000W00001THUkBQAX,GetFeedback Survey Response: Net Promoter Score,8/31/2019 1:02,10,,1,7,I think the team at Scaled Agile has been for me as an Enterprise Coach quick to respond to my issues and always not just by email but by phone calls so thank you for your help!,
a3I0W000001iwLdUAI,0030W00003fm88VQAQ,5000W00001THTjWQAX,GetFeedback Survey Response: Net Promoter Score,8/31/2019 4:01,8,,0,5,,
a3I0W000001iwLiUAI,0030W00003fncsJQAQ,5000W00001TGbbCQAT,GetFeedback Survey Response: Net Promoter Score,8/31/2019 9:13,8,,0,7,"Honestly nothing, support was great.",
a3I0W000001iwLnUAI,0030W00003Yx2yBQAR,5000W00001THXdwQAH,GetFeedback Survey Response: Net Promoter Score,8/31/2019 12:15,5,None,-1,4,Being generous,
a3I0W000001iwLsUAI,0030W00003f2pScQAI,5000W00001THYG6QAP,GetFeedback Survey Response: Net Promoter Score,8/31/2019 23:28,7,,0,4,I felt like my question was dodged because of a technicality.,
a3I0W000001iwLxUAI,0030W00003gMjYOQA0,5000W00001THWXtQAP,GetFeedback Survey Response: Net Promoter Score,8/31/2019 23:57,10,,1,7,Electronic,
a3I0W000001iwM2UAI,003d000002OXuvIAAT,5000W00001THSxnQAH,GetFeedback Survey Response: Net Promoter Score,9/1/2019 2:43,10,,1,7,My issue was handled very well. Thank you for all you do!,
a3I0W000001iwM7UAI,0030W00003gMfHFQA0,5000W00001THSp4QAH,GetFeedback Survey Response: Net Promoter Score,9/1/2019 8:34,9,,1,6,"Differences between SAFe and Agile Priniciples, competencies could be better explained.

For different countries regional versions with the local languages would be very helpful.",
a3I0W000001iwMCUAY,0030W00003e9rX7QAI,5000W00001THXgRQAX,GetFeedback Survey Response: Net Promoter Score,9/1/2019 11:04,10,,1,7,,
a3I0W000001iwMHUAY,0030W00003OCdghQAD,5000W00001THYBPQA5,GetFeedback Survey Response: Net Promoter Score,9/1/2019 16:30,10,None. Thank you.,1,7,Support staff has gone far and above to assist me. What I found was that the problems I initially experienced by my employers internet settings.,
a3I0W000001iwMMUAY,0030W00003gMgkXQAS,5000W00001THaokQAD,GetFeedback Survey Response: Net Promoter Score,9/1/2019 17:54,10,Great Service from a great organization,1,7,I lost my wi-fi connection in the middle of the exam for an extended period of time . Reached out to support team and they reset the exam for me . Great customer service and really appreciate that gesture and that too helping someone very disappointed with the technical difficulty after spending 6-8 hours every day for 4 weeks preparing for the exam.,
a3I0W000001iwMRUAY,0030W00003flvsNQAQ,5000W00001TGMYIQA5,GetFeedback Survey Response: Net Promoter Score,9/1/2019 17:59,3,"While completing my test and submitting my test, I received an error message. After the 2d click, rcdv a massage thai I've failed my test for 2=1 question, and I still think that was that 1 question I receive the error message for. I think yr support Team shd take more care of this specific cases",-1,4,"Bringing in the Team nd Company cultural changes based on teamwork, agile small teams and short sprint/quick deliveries",
a3I0W000001iwMWUAY,0030W00003f4qOSQAY,5000W00001THbYYQA1,GetFeedback Survey Response: Net Promoter Score,9/1/2019 20:20,10,,1,7,,
a3I0W000001iwMbUAI,0030W00003Yw4DNQAZ,5000W00001THbCIQA1,GetFeedback Survey Response: Net Promoter Score,9/1/2019 21:26,6,,-1,7,,
a3I0W000001iwMgUAI,0030W00003RvpiNQAR,5000W00001THbktQAD,GetFeedback Survey Response: Net Promoter Score,9/1/2019 21:47,6,,-1,7,,
a3I0W000001iwMlUAI,0030W00003gMaHwQAK,5000W00001THZzIQAX,GetFeedback Survey Response: Net Promoter Score,9/1/2019 22:59,0,,-1,1,"Realise there is a customer service component to this model. I had serious work connection issues which cut out the exam and left me with 10mins to rush 20 odd questions. Not only did they not offer me a complimentary exam, they didnt even bothered looking at ways where the 10 day cool down could be attended to. Very very frustrating to deal with and will avoid at all cost.",
a3I0W000001iwMqUAI,003d0000030nGQkAAM,5000W00001THWt7QAH,GetFeedback Survey Response: Net Promoter Score,9/2/2019 1:17,5,"Would be good to know the real reason the renew button was not visible. Anyway doesnt matter much, not that I have renewed already.",-1,4,Renew button was not visible despite multiple checks earlier. Now it is visible. Still unable to understand the reason for the button not being there.,
a3I0W000001iwMvUAI,0030W00003NKwreQAD,5000W00001THSD0QAP,GetFeedback Survey Response: Net Promoter Score,9/2/2019 3:56,10,,1,7,"Email is good. If possible, can open up one more channel to contact SAI like live chat :)",
a3I0W000001iwN0UAI,003d000002eslBNAAY,5000W00001THSi8QAH,GetFeedback Survey Response: Net Promoter Score,9/2/2019 4:03,10,,1,7,,
a3I0W000001iwN5UAI,0030W00003f26rDQAQ,5000W00001THXaUQAX,GetFeedback Survey Response: Net Promoter Score,9/2/2019 5:58,8,,0,7,,
a3I0W000001iwNAUAY,0030W00003gKzVNQA0,5000W00001THUmlQAH,GetFeedback Survey Response: Net Promoter Score,9/2/2019 6:56,8,,0,6,,
a3I0W000001iwNFUAY,0030W00003h7JGHQA2,5000W00001THPSCQA5,GetFeedback Survey Response: Net Promoter Score,9/2/2019 9:44,10,,1,7,,
a3I0W000001iwNKUAY,0030W00003fmvnFQAQ,5000W00001THcSWQA1,GetFeedback Survey Response: Net Promoter Score,9/2/2019 11:45,9,,1,6,,
a3I0W000001iwNPUAY,0030W00003PbG9rQAF,5000W00001THK5MQAX,GetFeedback Survey Response: Net Promoter Score,9/2/2019 12:36,6,"The support is not designed for independent consultants/SPCs.  As a customer, I did not experience being heard. But it is fine I can understand from economic point of view.",-1,5,Ability to contact by contact centre/phone. The number when called informs us to send mail etc.,
a3I0W000001iwNUUAY,0030W00003h7Mj0QAE,5000W00001THMKUQA5,GetFeedback Survey Response: Net Promoter Score,9/2/2019 13:11,3,Course was hard and not long enough and the test was not good at all with far too many variables for answers....not a good way for a test to be run.,-1,5,add FAQ's,
a3I0W000001iwNZUAY,0030W00003fmk58QAA,5000W00001THcRnQAL,GetFeedback Survey Response: Net Promoter Score,9/2/2019 13:28,8,,0,7,,
a3I0W000001iwNeUAI,0030W00003VCMY6QAP,5000W00001THXhPQAX,GetFeedback Survey Response: Net Promoter Score,9/2/2019 14:21,7,,0,6,,
a3I0W000001iwNjUAI,0030W00003TOF2BQAX,5000W00001THYsfQAH,GetFeedback Survey Response: Net Promoter Score,9/2/2019 14:26,10,,1,7,,
a3I0W000001iwNoUAI,0030W00003h7JGOQA2,5000W00001THcUcQAL,GetFeedback Survey Response: Net Promoter Score,9/2/2019 14:49,9,"No, everything was Ok !!",1,7,,
a3I0W000001iwNtUAI,0030W00003Zncd2QAB,5000W00001THMrTQAX,GetFeedback Survey Response: Net Promoter Score,9/2/2019 15:22,10,thank you for your help and supportive attitude,1,7,Quick  and consistent answer,
a3I0W000001iwNyUAI,0030W00003eAU4fQAG,5000W00001THcOjQAL,GetFeedback Survey Response: Net Promoter Score,9/2/2019 15:52,10,NA,1,7,NA,
a3I0W000001iwO3UAI,0030W00003cfrzLQAQ,5000W00001THbwfQAD,GetFeedback Survey Response: Net Promoter Score,9/2/2019 16:38,7,,0,7,NOthing this time. Was great,
a3I0W000001cBVzUAM,0030W00003UD756QAD,5000W00001THc9FQAT,GetFeedback Survey Response: Net Promoter Score,9/2/2019 19:53,9,,1,7,,
a3I0W000001cBW4UAM,003d0000030kty9AAA,5000W00001THZXTQA5,GetFeedback Survey Response: Net Promoter Score,9/2/2019 20:12,9,,1,7,"online chat, if possible",
a3I0W000001cBW9UAM,0030W00003TObPmQAL,5000W00001THXAlQAP,GetFeedback Survey Response: Net Promoter Score,9/2/2019 20:47,10,,1,6,It was resolved to my satisfaction,
a3I0W000001cBWEUA2,0030W00003h9pQ2QAI,5000W00001THcc7QAD,GetFeedback Survey Response: Net Promoter Score,9/2/2019 21:08,7,,0,7,,
a3I0W000001cBWJUA2,0030W00003ZnSfpQAF,5000W00001THd3cQAD,GetFeedback Survey Response: Net Promoter Score,9/2/2019 21:40,10,,1,7,,
a3I0W000001cBWOUA2,0030W00003Pb9NCQAZ,5000W00001THe0ZQAT,GetFeedback Survey Response: Net Promoter Score,9/2/2019 22:32,10,"I am profoundly indebted to Emily from the Support Team for going above and beyond -- on extremely short notice and right up against the start of the Labor Day Weekend, no less -- in resolving the impediment I had encountered to taking my SPC (4.6) certification exam.",1,7,"Emily from the Support Team went above and beyond to resolve my issue; as of this writing, I cannot point to any other improvement needed.",
a3I0W000001cBWTUA2,0030W00003e8fkYQAQ,5000W00001THcVkQAL,GetFeedback Survey Response: Net Promoter Score,9/3/2019 0:42,9,Very good support.,1,7,Already very responsive!,
a3I0W000001cBWYUA2,0030W00003h9ovxQAA,5000W00001THdo4QAD,GetFeedback Survey Response: Net Promoter Score,9/3/2019 1:53,10,,1,7,,
a3I0W000001cBWdUAM,0030W00003gMrZaQAK,5000W00001THcbJQAT,GetFeedback Survey Response: Net Promoter Score,9/3/2019 1:55,10,,1,7,My issue has been resolved!,
a3I0W000001cBWiUAM,0030W00003gMwwDQAS,5000W00001THaDeQAL,GetFeedback Survey Response: Net Promoter Score,9/3/2019 4:25,8,Nothing . Team already doing good.,0,7,If it has 24/7 support then  the offshore people's issue can be resolved on time globally . No need to wait till the support team's time comes.,
a3I0W000001cBWnUAM,0030W00003gMpLaQAK,5000W00001THSZGQA5,GetFeedback Survey Response: Net Promoter Score,9/3/2019 5:04,10,,1,7,,
a3I0W000001cBWsUAM,0030W00003gMhmBQAS,5000W00001THXfTQAX,GetFeedback Survey Response: Net Promoter Score,9/3/2019 6:48,10,,1,7,,
a3I0W000001cBWxUAM,0030W00003c13xhQAA,5000W00001THcTFQA1,GetFeedback Survey Response: Net Promoter Score,9/3/2019 7:05,8,Good customer service when I had an issue during an assessment.,0,7,Online chat?,
a3I0W000001cBX7UAM,0030W00003fncVrQAI,5000W00001THcfBQAT,GetFeedback Survey Response: Net Promoter Score,9/3/2019 7:48,10,,1,7,It was very quick and fixed the issue with no fuss,
a3I0W000001cBXCUA2,0030W00003UDhdzQAD,5000W00001THcvYQAT,GetFeedback Survey Response: Net Promoter Score,9/3/2019 8:17,9,,1,7,,
a3I0W000001cBXHUA2,0030W00003RvLhcQAF,5000W00001THUorQAH,GetFeedback Survey Response: Net Promoter Score,9/3/2019 8:48,10,Always received good support thank you!,1,7,,
a3I0W000001cBXMUA2,0030W00003f1pfxQAA,5000W00001THWFLQA5,GetFeedback Survey Response: Net Promoter Score,9/3/2019 12:02,8,,0,7,They took care of it.,
a3I0W000001cBXRUA2,0030W00003f4abjQAA,5000W00001THbAgQAL,GetFeedback Survey Response: Net Promoter Score,9/3/2019 12:06,10,Thank you for the assistance.  It was greatly appreciated!,1,7,They replied very quickly to my question.,
a3I0W000001cBXWUA2,003d000002aTX3XAAW,5000W00001THVCjQAP,GetFeedback Survey Response: Net Promoter Score,9/3/2019 12:14,4,,-1,3,Switch back to answering calls.  It is very frustrating to have an issue and not be able to reach anyone directly.,
a3I0W000001cBXbUAM,0030W00003gLZTfQAO,5000W00001THWfJQAX,GetFeedback Survey Response: Net Promoter Score,9/3/2019 12:23,9,No,1,7,They were very helpful,
a3I0W000001cBXgUAM,0030W00003LCQH3QAP,5000W00001THd6lQAD,GetFeedback Survey Response: Net Promoter Score,9/3/2019 12:56,9,,1,7,,
a3I0W000001cBXlUAM,003d000003JuHdzAAF,5000W00001THdATQA1,GetFeedback Survey Response: Net Promoter Score,9/3/2019 12:59,7,Who the heck else am I going to go to for SAFe stuff?  Previous question about recommending is silly.,0,3,Provide the requested resource -- a Large Solution Self-Assessment.  Seems to be a big gap as there are self-assessments for everything else.,
