,User: Full Name,Learning Assignment: Completed On,Learning Assignment: Learning Plan: Learning Plan Name,Learning Assignment: Progress %,Learning Assignment: Times Launched,Learning Assignment: Learning Plan Section: Learning Plan Section Name,Question Text,Response Text Long,scores_additional,compound_additional,score_additional,question_text_scores_additional,question_text_compound_additional,question_text_score_additional,question_text_scoresl,question_text_scores,question_text_compound,response_text_scores,response_text_compound
474,M3ch12l0McC4ll45gh,6/9/2020,SAFe Remote Trainer (Limited Release),100,1,Lesson 1 - Welcome to SAFe Remote Trainer,What is different and/or the same between remote and in-person training environments?,"Remote learning can be more difficult to facilitate and keep folks engaged. One needs to be diligent in setting up for both environments but with remote technology needs to be used more to help get the points across. Have documents ready, use a virtual whiteboard, and other virtual tools to enable the right learning.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",pos,0.0,pos,0.8004
475,N2h10P1nd26,7/25/2020,SAFe Remote Trainer (Limited Release),100,1,Lesson 2 - Preparing for Remote Training,What is one way you can gain empathy for the student's virtual classroom experience?,empathy,"{'neg': 0.0, 'neu': 0.793, 'pos': 0.207, 'compound': 0.5267}",0.5267,pos,"{'neg': 0.0, 'neu': 0.793, 'pos': 0.207, 'compound': 0.5267}",0.5267,pos,"{'neg': 0.0, 'neu': 0.793, 'pos': 0.207, 'compound': 0.5267}",pos,0.5267,pos,0.0
476,N2h10P1nd26,7/25/2020,SAFe Remote Trainer (Limited Release),100,1,Lesson 2 - Preparing for Remote Training,What is one activity your co-trainer can do to support you while you are teaching a remote class?,answer queries,"{'neg': 0.0, 'neu': 0.856, 'pos': 0.144, 'compound': 0.4019}",0.4019,pos,"{'neg': 0.0, 'neu': 0.856, 'pos': 0.144, 'compound': 0.4019}",0.4019,pos,"{'neg': 0.0, 'neu': 0.856, 'pos': 0.144, 'compound': 0.4019}",pos,0.4019,pos,0.0
477,N2h10P1nd26,7/25/2020,SAFe Remote Trainer (Limited Release),100,1,Lesson 2 - Preparing for Remote Training,Which synchronous collaboration tools are you most likely to use to support your classroom experience and why?,webex,"{'neg': 0.0, 'neu': 0.856, 'pos': 0.144, 'compound': 0.4019}",0.4019,pos,"{'neg': 0.0, 'neu': 0.856, 'pos': 0.144, 'compound': 0.4019}",0.4019,pos,"{'neg': 0.0, 'neu': 0.856, 'pos': 0.144, 'compound': 0.4019}",pos,0.4019,pos,0.0
478,N2h10P1nd26,7/25/2020,SAFe Remote Trainer (Limited Release),100,1,Lesson 2 - Preparing for Remote Training,How would you modify the length of an existing in-person class to a remote training class?,double the classes,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",pos,0.0,pos,0.0
479,N2h10P1nd26,7/25/2020,SAFe Remote Trainer (Limited Release),100,1,Lesson 2 - Preparing for Remote Training,What are some things you have thought about regarding the pre-course setup activities?,video links handy,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",pos,0.0,pos,0.0
480,N2h10P1nd26,7/25/2020,SAFe Remote Trainer (Limited Release),100,1,Lesson 2 - Preparing for Remote Training,What do you think is one benefit of having at least two trainers for your class?,"while one trainer is delivering the course, other can monitor the. queries, in chat box","{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.4588}",0.4588,pos,"{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.4588}",0.4588,pos,"{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.4588}",pos,0.4588,pos,0.0
481,N2h10P1nd26,7/25/2020,SAFe Remote Trainer (Limited Release),100,1,Lesson 1 - Welcome to SAFe Remote Trainer,What is different and/or the same between remote and in-person training environments?,Learning,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",pos,0.0,pos,0.0
482,N2h10P1nd26,7/25/2020,SAFe Remote Trainer (Limited Release),100,1,Lesson 1 - Welcome to SAFe Remote Trainer,How would you describe remote delivery training (e.g what are some key elements or features)?,"use the physical space available at your end with charts, share real life experiences, make sure participants are clear before they go for group activities","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",pos,0.0,pos,0.7269
483,P2gg60D3x4n,6/13/2020,SAFe Remote Trainer (Limited Release),100,1,Lesson 5 - Teaching SAFe Remotely,"Of the SAFe common topics covered in this lesson, which SAFe topic are you the most excited to use in a remote training class and what do you think will be the outcome (or what was the outcome if you have already tried it)?",PI Planning Simulation Aid,"{'neg': 0.0, 'neu': 0.825, 'pos': 0.175, 'compound': 0.8173}",0.8173,pos,"{'neg': 0.0, 'neu': 0.825, 'pos': 0.175, 'compound': 0.8173}",0.8173,pos,"{'neg': 0.0, 'neu': 0.825, 'pos': 0.175, 'compound': 0.8173}",pos,0.8173,pos,0.0
484,P2gg60D3x4n,6/13/2020,SAFe Remote Trainer (Limited Release),100,1,Lesson 5 - Teaching SAFe Remotely,What is one thing that could go wrong during one of the exercises in the SAFe common topics (such as the penny game or the PI Planning simulation) and what action can you as the trainer take to either solve or prevent it?,"Teams may not be able to move the objects if unfamiliar with powerpoint. To prevent this, a walk through of how to move objects could be given.","{'neg': 0.065, 'neu': 0.814, 'pos': 0.121, 'compound': 0.1779}",0.1779,pos,"{'neg': 0.065, 'neu': 0.814, 'pos': 0.121, 'compound': 0.1779}",0.1779,pos,"{'neg': 0.065, 'neu': 0.814, 'pos': 0.121, 'compound': 0.1779}",pos,0.1779,pos,0.0258
485,P2gg60D3x4n,6/13/2020,SAFe Remote Trainer (Limited Release),100,1,Lesson 5 - Teaching SAFe Remotely,What was your biggest learning from making your lesson plan?,How to use the various aids effectively,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",pos,0.0,pos,0.4404
486,P2gg60D3x4n,6/13/2020,SAFe Remote Trainer (Limited Release),100,1,Lesson 4 - Transitioning to Remote Training,What is a best practice you use in your in-person classroom setting that you could also use in a remote training setting?,Telling stories connecting the lesson with real life examples in the organization,"{'neg': 0.0, 'neu': 0.819, 'pos': 0.181, 'compound': 0.6369}",0.6369,pos,"{'neg': 0.0, 'neu': 0.819, 'pos': 0.181, 'compound': 0.6369}",0.6369,pos,"{'neg': 0.0, 'neu': 0.819, 'pos': 0.181, 'compound': 0.6369}",pos,0.6369,pos,0.0
487,P2gg60D3x4n,6/13/2020,SAFe Remote Trainer (Limited Release),100,1,Lesson 4 - Transitioning to Remote Training,What expert advice or tip has made the most difference to you in your remote trainer journey and why?,Ways to keep students engaged when not in person,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",pos,0.0,pos,0.4019
488,P2gg60D3x4n,6/13/2020,SAFe Remote Trainer (Limited Release),100,1,Lesson 4 - Transitioning to Remote Training,What is an effective method for collecting fast feedback throughout a remote training class and why?,polls or annotations,"{'neg': 0.0, 'neu': 0.819, 'pos': 0.181, 'compound': 0.4767}",0.4767,pos,"{'neg': 0.0, 'neu': 0.819, 'pos': 0.181, 'compound': 0.4767}",0.4767,pos,"{'neg': 0.0, 'neu': 0.819, 'pos': 0.181, 'compound': 0.4767}",pos,0.4767,pos,0.0
489,P2gg60D3x4n,6/12/2020,SAFe Remote Trainer (Limited Release),100,1,Lesson 3 - Learning and Engagement,What is something you do in your in-person training classroom that you would like to carry over into your virtual classroom?,Telling stories about how we are using these practices within our organization. Trading off facilitation with others so one person isn't doing all the talking. Encouraging the students to ask questions and contribute their thoughts and experiences.,"{'neg': 0.0, 'neu': 0.889, 'pos': 0.111, 'compound': 0.3612}",0.3612,pos,"{'neg': 0.0, 'neu': 0.889, 'pos': 0.111, 'compound': 0.3612}",0.3612,pos,"{'neg': 0.0, 'neu': 0.889, 'pos': 0.111, 'compound': 0.3612}",pos,0.3612,pos,0.5267
490,P2gg60D3x4n,6/12/2020,SAFe Remote Trainer (Limited Release),100,1,Lesson 3 - Learning and Engagement,What do you think is the most important working agreement you will establish during your virtual classes and why?,Being respectful and committed during the class.,"{'neg': 0.0, 'neu': 0.754, 'pos': 0.246, 'compound': 0.6764}",0.6764,pos,"{'neg': 0.0, 'neu': 0.754, 'pos': 0.246, 'compound': 0.6764}",0.6764,pos,"{'neg': 0.0, 'neu': 0.754, 'pos': 0.246, 'compound': 0.6764}",pos,0.6764,pos,0.6249
491,P2gg60D3x4n,6/12/2020,SAFe Remote Trainer (Limited Release),100,1,Lesson 3 - Learning and Engagement,What action(s) can you take or put in place when preparing for remote training to help you manage unanticipated issues?,"Backup plans for technology failures like the loss of a connection by one of the facilitators, outage with WebEx, etc.","{'neg': 0.0, 'neu': 0.876, 'pos': 0.124, 'compound': 0.4019}",0.4019,pos,"{'neg': 0.0, 'neu': 0.876, 'pos': 0.124, 'compound': 0.4019}",0.4019,pos,"{'neg': 0.0, 'neu': 0.876, 'pos': 0.124, 'compound': 0.4019}",pos,0.4019,neg,-0.4215
492,P2gg60D3x4n,6/12/2020,SAFe Remote Trainer (Limited Release),100,1,Lesson 3 - Learning and Engagement,How would you facilitate activity debriefs effectively in a virtual classroom and how would you see the group's output?,"Same as in person with asking each team to have someone appointed to do the report outs. Asking them what they learned or what surprised them. See the output - Using digital media such as white boards or powerpoint instead of flip charts,","{'neg': 0.0, 'neu': 0.854, 'pos': 0.146, 'compound': 0.4404}",0.4404,pos,"{'neg': 0.0, 'neu': 0.854, 'pos': 0.146, 'compound': 0.4404}",0.4404,pos,"{'neg': 0.0, 'neu': 0.854, 'pos': 0.146, 'compound': 0.4404}",pos,0.4404,pos,0.2263
493,P2gg60D3x4n,6/12/2020,SAFe Remote Trainer (Limited Release),100,1,Lesson 3 - Learning and Engagement,What would you recommend as a tip or method to keep remote learners engaged and why?,Asking more questions and having activities like polls and annotations,"{'neg': 0.0, 'neu': 0.714, 'pos': 0.286, 'compound': 0.6369}",0.6369,pos,"{'neg': 0.0, 'neu': 0.714, 'pos': 0.286, 'compound': 0.6369}",0.6369,pos,"{'neg': 0.0, 'neu': 0.714, 'pos': 0.286, 'compound': 0.6369}",pos,0.6369,pos,0.3612
494,P2gg60D3x4n,6/12/2020,SAFe Remote Trainer (Limited Release),100,1,Lesson 3 - Learning and Engagement,What is one tip that you would share with someone preparing to teach a virtual class for the first time?,Being more deliberate about including everyone and making sure all are participating.,"{'neg': 0.0, 'neu': 0.891, 'pos': 0.109, 'compound': 0.296}",0.296,pos,"{'neg': 0.0, 'neu': 0.891, 'pos': 0.109, 'compound': 0.296}",0.296,pos,"{'neg': 0.0, 'neu': 0.891, 'pos': 0.109, 'compound': 0.296}",pos,0.296,pos,0.3182
495,P2gg60D3x4n,6/10/2020,SAFe Remote Trainer (Limited Release),100,1,Lesson 2 - Preparing for Remote Training,How would you modify the length of an existing in-person class to a remote training class?,Split into 4 hour segments planning for a 10 minute break per hour and a couple of extra minutes per activity,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",pos,0.0,pos,0.0
496,P2gg60D3x4n,6/10/2020,SAFe Remote Trainer (Limited Release),100,1,Lesson 2 - Preparing for Remote Training,Which synchronous collaboration tools are you most likely to use to support your classroom experience and why?,"Cisco Webex rooms, One Drive, Teams are all used in our company so will experiment more with them.","{'neg': 0.0, 'neu': 0.856, 'pos': 0.144, 'compound': 0.4019}",0.4019,pos,"{'neg': 0.0, 'neu': 0.856, 'pos': 0.144, 'compound': 0.4019}",0.4019,pos,"{'neg': 0.0, 'neu': 0.856, 'pos': 0.144, 'compound': 0.4019}",pos,0.4019,pos,0.0
497,P2gg60D3x4n,6/10/2020,SAFe Remote Trainer (Limited Release),100,1,Lesson 2 - Preparing for Remote Training,What are some things you have thought about regarding the pre-course setup activities?,"more prep for some of the digital assets, more focus on prep materials for the students to review ahead of the class, more experimentation with the trainers to get comfortable with tools","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",pos,0.0,pos,0.6124
498,P2gg60D3x4n,6/10/2020,SAFe Remote Trainer (Limited Release),100,1,Lesson 2 - Preparing for Remote Training,What is one activity your co-trainer can do to support you while you are teaching a remote class?,"prepare poll questions, monitor chats and activity in the webinar, help by jumping in to remind of something skipped or add a story to illustrate a point, providing a break","{'neg': 0.0, 'neu': 0.856, 'pos': 0.144, 'compound': 0.4019}",0.4019,pos,"{'neg': 0.0, 'neu': 0.856, 'pos': 0.144, 'compound': 0.4019}",0.4019,pos,"{'neg': 0.0, 'neu': 0.856, 'pos': 0.144, 'compound': 0.4019}",pos,0.4019,pos,0.4019
499,P2gg60D3x4n,6/10/2020,SAFe Remote Trainer (Limited Release),100,1,Lesson 2 - Preparing for Remote Training,What do you think is one benefit of having at least two trainers for your class?,"It is difficult to be ""on"" and speaking all day, let alone for two - four days straight. We have had success using 2-4 trainers in ""normal"" in person classes to cover different parts, with different experience levels and perspectives so it will be even more important with remote classes to be able to have one to present while another is handling chats or watching participants. When it comes to some of the activities, having one trainer for each breakout plus one to stay in the main room will be helpful.","{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.4588}",0.4588,pos,"{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.4588}",0.4588,pos,"{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.4588}",pos,0.4588,pos,0.7178
500,P2gg60D3x4n,6/10/2020,SAFe Remote Trainer (Limited Release),100,1,Lesson 2 - Preparing for Remote Training,What is one way you can gain empathy for the student's virtual classroom experience?,observing a remote class someone else is teaching,"{'neg': 0.0, 'neu': 0.793, 'pos': 0.207, 'compound': 0.5267}",0.5267,pos,"{'neg': 0.0, 'neu': 0.793, 'pos': 0.207, 'compound': 0.5267}",0.5267,pos,"{'neg': 0.0, 'neu': 0.793, 'pos': 0.207, 'compound': 0.5267}",pos,0.5267,pos,0.0
501,P2gg60D3x4n,6/10/2020,SAFe Remote Trainer (Limited Release),100,1,Lesson 1 - Welcome to SAFe Remote Trainer,How would you describe remote delivery training (e.g what are some key elements or features)?,"Ensuring interaction between the facilitators and the students as well as between the students. Because you may not be able to see everyone all the time, you have to be more mindful to include everyone and ask more questions.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",pos,0.0,pos,0.4939
502,P2gg60D3x4n,6/10/2020,SAFe Remote Trainer (Limited Release),100,1,Lesson 1 - Welcome to SAFe Remote Trainer,What is different and/or the same between remote and in-person training environments?,"Same material - different presentation, different - need more facilitators per student, same have workbooks - different they are digital, different - more heavily reliant on technology","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",pos,0.0,pos,0.197
503,P2t2r0J2772n,8/1/2020,SAFe Remote Trainer (Limited Release),100,2,Lesson 4 - Transitioning to Remote Training,What expert advice or tip has made the most difference to you in your remote trainer journey and why?,Test the tech. Learned a lot in ZOom by doing so,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",pos,0.0,pos,0.0
504,P2t2r0J2772n,8/1/2020,SAFe Remote Trainer (Limited Release),100,2,Lesson 4 - Transitioning to Remote Training,What is a best practice you use in your in-person classroom setting that you could also use in a remote training setting?,Not sure,"{'neg': 0.0, 'neu': 0.819, 'pos': 0.181, 'compound': 0.6369}",0.6369,pos,"{'neg': 0.0, 'neu': 0.819, 'pos': 0.181, 'compound': 0.6369}",0.6369,pos,"{'neg': 0.0, 'neu': 0.819, 'pos': 0.181, 'compound': 0.6369}",pos,0.6369,neg,-0.2411
505,P2t2r0J2772n,8/1/2020,SAFe Remote Trainer (Limited Release),100,2,Lesson 4 - Transitioning to Remote Training,What is an effective method for collecting fast feedback throughout a remote training class and why?,Polling in Zoom or Chat.,"{'neg': 0.0, 'neu': 0.819, 'pos': 0.181, 'compound': 0.4767}",0.4767,pos,"{'neg': 0.0, 'neu': 0.819, 'pos': 0.181, 'compound': 0.4767}",0.4767,pos,"{'neg': 0.0, 'neu': 0.819, 'pos': 0.181, 'compound': 0.4767}",pos,0.4767,pos,0.0
506,P2t2r0J2772n,7/30/2020,SAFe Remote Trainer (Limited Release),100,1,Lesson 3 - Learning and Engagement,What do you think is the most important working agreement you will establish during your virtual classes and why?,"VIdeos on, to keep people engaged. And to respect break times","{'neg': 0.0, 'neu': 0.754, 'pos': 0.246, 'compound': 0.6764}",0.6764,pos,"{'neg': 0.0, 'neu': 0.754, 'pos': 0.246, 'compound': 0.6764}",0.6764,pos,"{'neg': 0.0, 'neu': 0.754, 'pos': 0.246, 'compound': 0.6764}",pos,0.6764,pos,0.7003
507,P2t2r0J2772n,7/30/2020,SAFe Remote Trainer (Limited Release),100,1,Lesson 3 - Learning and Engagement,What is one tip that you would share with someone preparing to teach a virtual class for the first time?,Prepare. Prepare. Prepare. Test the tech.,"{'neg': 0.0, 'neu': 0.891, 'pos': 0.109, 'compound': 0.296}",0.296,pos,"{'neg': 0.0, 'neu': 0.891, 'pos': 0.109, 'compound': 0.296}",0.296,pos,"{'neg': 0.0, 'neu': 0.891, 'pos': 0.109, 'compound': 0.296}",pos,0.296,pos,0.0
