User: Full Name,Learning Assignment: Completed On,Learning Assignment: Learning Plan: Learning Plan Name,Learning Assignment: Progress %,Learning Assignment: Times Launched,Learning Assignment: Learning Plan Section: Learning Plan Section Name,Question Text,Response Text Long
P2gg60D3x4n,6/12/2020,SAFe Remote Trainer (Limited Release),100,1,Lesson 3 - Learning and Engagement,What is one tip that you would share with someone preparing to teach a virtual class for the first time?,Being more deliberate about including everyone and making sure all are participating.
P2gg60D3x4n,6/10/2020,SAFe Remote Trainer (Limited Release),100,1,Lesson 2 - Preparing for Remote Training,How would you modify the length of an existing in-person class to a remote training class?,Split into 4 hour segments planning for a 10 minute break per hour and a couple of extra minutes per activity
P2gg60D3x4n,6/10/2020,SAFe Remote Trainer (Limited Release),100,1,Lesson 2 - Preparing for Remote Training,Which synchronous collaboration tools are you most likely to use to support your classroom experience and why?,"Cisco Webex rooms, One Drive, Teams are all used in our company so will experiment more with them."
P2gg60D3x4n,6/10/2020,SAFe Remote Trainer (Limited Release),100,1,Lesson 2 - Preparing for Remote Training,What are some things you have thought about regarding the pre-course setup activities?,"more prep for some of the digital assets, more focus on prep materials for the students to review ahead of the class, more experimentation with the trainers to get comfortable with tools"
P2gg60D3x4n,6/10/2020,SAFe Remote Trainer (Limited Release),100,1,Lesson 2 - Preparing for Remote Training,What is one activity your co-trainer can do to support you while you are teaching a remote class?,"prepare poll questions, monitor chats and activity in the webinar, help by jumping in to remind of something skipped or add a story to illustrate a point, providing a break"
P2gg60D3x4n,6/10/2020,SAFe Remote Trainer (Limited Release),100,1,Lesson 2 - Preparing for Remote Training,What do you think is one benefit of having at least two trainers for your class?,"It is difficult to be ""on"" and speaking all day, let alone for two - four days straight. We have had success using 2-4 trainers in ""normal"" in person classes to cover different parts, with different experience levels and perspectives so it will be even more important with remote classes to be able to have one to present while another is handling chats or watching participants. When it comes to some of the activities, having one trainer for each breakout plus one to stay in the main room will be helpful."
P2gg60D3x4n,6/10/2020,SAFe Remote Trainer (Limited Release),100,1,Lesson 2 - Preparing for Remote Training,What is one way you can gain empathy for the student's virtual classroom experience?,observing a remote class someone else is teaching
P2gg60D3x4n,6/10/2020,SAFe Remote Trainer (Limited Release),100,1,Lesson 1 - Welcome to SAFe Remote Trainer,How would you describe remote delivery training (e.g what are some key elements or features)?,"Ensuring interaction between the facilitators and the students as well as between the students. Because you may not be able to see everyone all the time, you have to be more mindful to include everyone and ask more questions."
P2gg60D3x4n,6/10/2020,SAFe Remote Trainer (Limited Release),100,1,Lesson 1 - Welcome to SAFe Remote Trainer,What is different and/or the same between remote and in-person training environments?,"Same material - different presentation, different - need more facilitators per student, same have workbooks - different they are digital, different - more heavily reliant on technology"
P2t2r0J2772n,8/1/2020,SAFe Remote Trainer (Limited Release),100,2,Lesson 4 - Transitioning to Remote Training,What expert advice or tip has made the most difference to you in your remote trainer journey and why?,Test the tech. Learned a lot in ZOom by doing so
P2t2r0J2772n,8/1/2020,SAFe Remote Trainer (Limited Release),100,2,Lesson 4 - Transitioning to Remote Training,What is a best practice you use in your in-person classroom setting that you could also use in a remote training setting?,Not sure
P2t2r0J2772n,8/1/2020,SAFe Remote Trainer (Limited Release),100,2,Lesson 4 - Transitioning to Remote Training,What is an effective method for collecting fast feedback throughout a remote training class and why?,Polling in Zoom or Chat.
P2t2r0J2772n,7/30/2020,SAFe Remote Trainer (Limited Release),100,1,Lesson 3 - Learning and Engagement,What do you think is the most important working agreement you will establish during your virtual classes and why?,"VIdeos on, to keep people engaged. And to respect break times"
P2t2r0J2772n,7/30/2020,SAFe Remote Trainer (Limited Release),100,1,Lesson 3 - Learning and Engagement,What is one tip that you would share with someone preparing to teach a virtual class for the first time?,Prepare. Prepare. Prepare. Test the tech.
P2t2r0J2772n,7/30/2020,SAFe Remote Trainer (Limited Release),100,1,Lesson 3 - Learning and Engagement,What is something you do in your in-person training classroom that you would like to carry over into your virtual classroom?,Sharing stories. Exercises like the penny game.
P2t2r0J2772n,7/30/2020,SAFe Remote Trainer (Limited Release),100,1,Lesson 3 - Learning and Engagement,What action(s) can you take or put in place when preparing for remote training to help you manage unanticipated issues?,Not sure. Doing a dry run tomorrow.
P2t2r0J2772n,7/30/2020,SAFe Remote Trainer (Limited Release),100,1,Lesson 3 - Learning and Engagement,How would you facilitate activity debriefs effectively in a virtual classroom and how would you see the group's output?,Still trying to figure that out.
P2t2r0J2772n,7/30/2020,SAFe Remote Trainer (Limited Release),100,1,Lesson 3 - Learning and Engagement,What would you recommend as a tip or method to keep remote learners engaged and why?,Not sure.
P2t2r0J2772n,7/29/2020,SAFe Remote Trainer (Limited Release),100,1,Lesson 2 - Preparing for Remote Training,What is one activity your co-trainer can do to support you while you are teaching a remote class?,Answer chat questions and inform me when people need extra help or a break.
P2t2r0J2772n,7/29/2020,SAFe Remote Trainer (Limited Release),100,1,Lesson 2 - Preparing for Remote Training,What are some things you have thought about regarding the pre-course setup activities?,I need to test all Zoom features and do a dry run.
P2t2r0J2772n,7/29/2020,SAFe Remote Trainer (Limited Release),100,1,Lesson 2 - Preparing for Remote Training,How would you modify the length of an existing in-person class to a remote training class?,"Go to 50 min teaching and 10 min breaks. Would love to go to 4 days, but need to keep to 2-day format"
P2t2r0J2772n,7/29/2020,SAFe Remote Trainer (Limited Release),100,1,Lesson 2 - Preparing for Remote Training,Which synchronous collaboration tools are you most likely to use to support your classroom experience and why?,Zoom. It's the client standard.
P2t2r0J2772n,7/29/2020,SAFe Remote Trainer (Limited Release),100,1,Lesson 2 - Preparing for Remote Training,What is one way you can gain empathy for the student's virtual classroom experience?,Not sure.
P2t2r0J2772n,7/29/2020,SAFe Remote Trainer (Limited Release),100,1,Lesson 2 - Preparing for Remote Training,What do you think is one benefit of having at least two trainers for your class?,"It isn't an option, but I would love to do it. Two instructors would allow for handling questions and break outs better."
P2t2r0J2772n,7/29/2020,SAFe Remote Trainer (Limited Release),100,2,Lesson 1 - Welcome to SAFe Remote Trainer,What is different and/or the same between remote and in-person training environments?,I'll need to use virtual versions of physical tools in order to collaborate and run exercises. Remote is far more tool and tech intensive and dependent.
P2t2r0J2772n,7/29/2020,SAFe Remote Trainer (Limited Release),100,2,Lesson 1 - Welcome to SAFe Remote Trainer,How would you describe remote delivery training (e.g what are some key elements or features)?,"Remote delivery is more challenging due to the lack of being together in a room where I can see everyone and pick up on body language and other visual clues of student engagement or distraction. On the positive side, I can reach people who otherwise are unable to travel."
PR170KH54N,6/18/2020,SAFe Remote Trainer (Limited Release),100,1,Lesson 5 - Teaching SAFe Remotely,What was your biggest learning from making your lesson plan?,Using remote tools and simple activity to convey a training topic
PR170KH54N,6/18/2020,SAFe Remote Trainer (Limited Release),100,1,Lesson 5 - Teaching SAFe Remotely,"Of the SAFe common topics covered in this lesson, which SAFe topic are you the most excited to use in a remote training class and what do you think will be the outcome (or what was the outcome if you have already tried it)?",The coin toss activity examples. I think we will have better collab than just watching the video.
PR170KH54N,6/18/2020,SAFe Remote Trainer (Limited Release),100,1,Lesson 5 - Teaching SAFe Remotely,What is one thing that could go wrong during one of the exercises in the SAFe common topics (such as the penny game or the PI Planning simulation) and what action can you as the trainer take to either solve or prevent it?,"Student accidentally enlarge the coin. Give example in a real life situation, it's comparable to dropping the coin and searching for it. (Love the analogy!)"
